nid:ID,:LABEL,label
80469,News,news
80472,News,news
80477,News,news
80484,News,news
80486,News,news
80487,News,news
80491,News,news
80499,News,news
80507,News,news
80508,News,news
80512,News,news
80513,News,news
80518,News,news
80520,News,news
80522,News,news
80524,News,news
80526,News,news
80527,News,news
80532,News,news
80534,News,news
80538,News,news
80539,News,news
80540,News,news
80542,News,news
80545,News,news
80547,News,news
80552,News,news
80564,News,news
80567,News,news
80569,News,news
80577,News,news
80589,News,news
80591,News,news
80599,News,news
80606,News,news
80615,News,news
80622,News,news
80629,News,news
80632,News,news
80634,News,news
80635,News,news
80639,News,news
80646,News,news
80651,News,news
80654,News,news
80660,News,news
80675,News,news
80681,News,news
80683,News,news
80684,News,news
80697,News,news
80712,News,news
80713,News,news
80714,News,news
80720,News,news
80724,News,news
80728,News,news
80732,News,news
80735,News,news
80738,News,news
80749,News,news
80751,News,news
80763,News,news
80766,News,news
80771,News,news
80781,News,news
80782,News,news
80783,News,news
80807,News,news
80815,News,news
80816,News,news
80819,News,news
80888,News,news
80889,News,news
80890,News,news
80891,News,news
80892,News,news
80893,News,news
80894,News,news
80897,News,news
80901,News,news
80902,News,news
80903,News,news
80906,News,news
80907,News,news
80917,News,news
80918,News,news
80921,News,news
80922,News,news
80924,News,news
80929,News,news
80930,News,news
80931,News,news
80934,News,news
80935,News,news
80937,News,news
80938,News,news
80940,News,news
80946,News,news
80947,News,news
80954,News,news
80956,News,news
80957,News,news
80959,News,news
80964,News,news
80966,News,news
80971,News,news
80980,News,news
80982,News,news
80983,News,news
80984,News,news
80992,News,news
80997,News,news
80998,News,news
81000,News,news
81003,News,news
81006,News,news
81009,News,news
81013,News,news
81019,News,news
81023,News,news
81027,News,news
81031,News,news
81038,News,news
81043,News,news
81044,News,news
81047,News,news
81048,News,news
81050,News,news
81051,News,news
81055,News,news
81058,News,news
81061,News,news
81062,News,news
81063,News,news
81064,News,news
81067,News,news
81068,News,news
81070,News,news
81072,News,news
81076,News,news
81077,News,news
81078,News,news
81083,News,news
81088,News,news
81089,News,news
81090,News,news
81092,News,news
81093,News,news
81095,News,news
81099,News,news
81107,News,news
81108,News,news
81111,News,news
81115,News,news
81116,News,news
81118,News,news
81121,News,news
81135,News,news
81139,News,news
81147,News,news
81151,News,news
81153,News,news
81163,News,news
81172,News,news
81173,News,news
81176,News,news
81178,News,news
81179,News,news
81182,News,news
81185,News,news
81188,News,news
81192,News,news
81193,News,news
81194,News,news
81202,News,news
81204,News,news
81211,News,news
81216,News,news
81218,News,news
81225,News,news
81228,News,news
81229,News,news
81232,News,news
81235,News,news
81238,News,news
81251,News,news
81252,News,news
81258,News,news
81259,News,news
81264,News,news
81275,News,news
81279,News,news
81281,News,news
81283,News,news
81285,News,news
81286,News,news
81292,News,news
81300,News,news
81301,News,news
81302,News,news
81307,News,news
81309,News,news
81311,News,news
81312,News,news
81317,News,news
81318,News,news
81320,News,news
81321,News,news
81322,News,news
81325,News,news
81329,News,news
81339,News,news
81350,News,news
81351,News,news
81352,News,news
81353,News,news
81357,News,news
81365,News,news
81368,News,news
81372,News,news
81374,News,news
81382,News,news
81383,News,news
81386,News,news
81389,News,news
81392,News,news
81404,News,news
81409,News,news
81412,News,news
81415,News,news
81416,News,news
81417,News,news
81419,News,news
81431,News,news
81443,News,news
81447,News,news
81449,News,news
81451,News,news
81452,News,news
81459,News,news
81460,News,news
81462,News,news
81467,News,news
81470,News,news
81474,News,news
81475,News,news
81480,News,news
81481,News,news
81483,News,news
81485,News,news
81490,News,news
81497,News,news
81499,News,news
81504,News,news
81506,News,news
81516,News,news
81517,News,news
81519,News,news
81521,News,news
81524,News,news
81529,News,news
81531,News,news
81536,News,news
81538,News,news
81543,News,news
81549,News,news
81553,News,news
81558,News,news
81560,News,news
81571,News,news
81582,News,news
81588,News,news
81589,News,news
81590,News,news
81591,News,news
81593,News,news
81594,News,news
81603,News,news
81604,News,news
81606,News,news
81607,News,news
81611,News,news
81612,News,news
81619,News,news
81621,News,news
81623,News,news
81625,News,news
81626,News,news
81628,News,news
81629,News,news
81631,News,news
81632,News,news
81657,News,news
81662,News,news
81663,News,news
81665,News,news
81668,News,news
81671,News,news
81676,News,news
81678,News,news
81684,News,news
81685,News,news
81686,News,news
81688,News,news
81691,News,news
81693,News,news
81695,News,news
81696,News,news
81698,News,news
81701,News,news
81704,News,news
81708,News,news
81709,News,news
81712,News,news
81716,News,news
81722,News,news
81731,News,news
81732,News,news
81736,News,news
81737,News,news
81738,News,news
81739,News,news
81741,News,news
81743,News,news
81748,News,news
81754,News,news
81759,News,news
81763,News,news
81767,News,news
81771,News,news
81773,News,news
81782,News,news
81786,News,news
81787,News,news
81790,News,news
81794,News,news
81795,News,news
81797,News,news
81801,News,news
81806,News,news
81808,News,news
81813,News,news
81816,News,news
81822,News,news
81823,News,news
81827,News,news
81829,News,news
81830,News,news
81832,News,news
81833,News,news
81835,News,news
81841,News,news
81845,News,news
81846,News,news
81861,News,news
81864,News,news
81869,News,news
81876,News,news
81883,News,news
81885,News,news
81890,News,news
81891,News,news
81892,News,news
81893,News,news
81898,News,news
81899,News,news
81902,News,news
81905,News,news
81906,News,news
81910,News,news
81912,News,news
81914,News,news
81917,News,news
81918,News,news
81921,News,news
81926,News,news
81930,News,news
81942,News,news
81943,News,news
81951,News,news
81954,News,news
81960,News,news
81962,News,news
81967,News,news
81970,News,news
81973,News,news
81975,News,news
81982,News,news
81984,News,news
81985,News,news
81986,News,news
81993,News,news
81995,News,news
81999,News,news
82000,News,news
82005,News,news
82010,News,news
82013,News,news
82015,News,news
82017,News,news
82019,News,news
82021,News,news
82022,News,news
82023,News,news
82024,News,news
82028,News,news
82030,News,news
82032,News,news
82037,News,news
82040,News,news
82041,News,news
82043,News,news
82057,News,news
82060,News,news
82062,News,news
82066,News,news
82067,News,news
82068,News,news
82072,News,news
82077,News,news
82079,News,news
82080,News,news
82081,News,news
82084,News,news
82085,News,news
82089,News,news
82090,News,news
82099,News,news
82100,News,news
82101,News,news
82102,News,news
82105,News,news
82110,News,news
82111,News,news
82116,News,news
82121,News,news
82127,News,news
82134,News,news
82138,News,news
82140,News,news
82144,News,news
82161,News,news
82168,News,news
82174,News,news
82177,News,news
82183,News,news
82186,News,news
82187,News,news
82208,News,news
82215,News,news
82216,News,news
82217,News,news
82220,News,news
82222,News,news
82228,News,news
82232,News,news
82233,News,news
82236,News,news
82237,News,news
82241,News,news
82245,News,news
82247,News,news
82249,News,news
82252,News,news
82260,News,news
82261,News,news
82262,News,news
82264,News,news
82274,News,news
82275,News,news
82279,News,news
82282,News,news
82287,News,news
82288,News,news
82290,News,news
82291,News,news
82296,News,news
82299,News,news
82300,News,news
82302,News,news
82306,News,news
82308,News,news
82310,News,news
82318,News,news
82319,News,news
82320,News,news
82321,News,news
82328,News,news
82335,News,news
82339,News,news
82341,News,news
82343,News,news
82348,News,news
82349,News,news
82351,News,news
82354,News,news
82355,News,news
82358,News,news
82364,News,news
82365,News,news
82370,News,news
82380,News,news
82386,News,news
82388,News,news
82390,News,news
82398,News,news
82400,News,news
82402,News,news
82403,News,news
82408,News,news
82415,News,news
82416,News,news
82420,News,news
82429,News,news
82431,News,news
82436,News,news
82437,News,news
82445,News,news
82446,News,news
82451,News,news
82457,News,news
82459,News,news
82462,News,news
82477,News,news
82480,News,news
82497,News,news
82499,News,news
82500,News,news
82505,News,news
82508,News,news
82509,News,news
82511,News,news
82514,News,news
82605,News,news
82608,News,news
82615,News,news
82628,News,news
82634,News,news
82635,News,news
82637,News,news
82645,News,news
82652,News,news
82659,News,news
82661,News,news
82666,News,news
82669,News,news
82670,News,news
82673,News,news
82679,News,news
82683,News,news
82692,News,news
82697,News,news
82704,News,news
82710,News,news
82717,News,news
82720,News,news
82730,News,news
82735,News,news
82736,News,news
82754,News,news
82757,News,news
82760,News,news
82764,News,news
82768,News,news
82782,News,news
82783,News,news
82785,News,news
82789,News,news
82797,News,news
82805,News,news
82811,News,news
82816,News,news
82817,News,news
82832,News,news
82835,News,news
82836,News,news
82838,News,news
82841,News,news
82842,News,news
82845,News,news
82855,News,news
82860,News,news
82866,News,news
82870,News,news
82872,News,news
82875,News,news
82877,News,news
82879,News,news
82882,News,news
82883,News,news
82885,News,news
82894,News,news
82899,News,news
82901,News,news
82904,News,news
82908,News,news
82912,News,news
82913,News,news
82914,News,news
82918,News,news
82921,News,news
82922,News,news
82923,News,news
82934,News,news
82935,News,news
82936,News,news
82937,News,news
82939,News,news
82940,News,news
82943,News,news
82952,News,news
82954,News,news
82957,News,news
82959,News,news
82965,News,news
82966,News,news
82976,News,news
82977,News,news
82980,News,news
82981,News,news
82992,News,news
82994,News,news
82996,News,news
83001,News,news
83003,News,news
83005,News,news
83008,News,news
83019,News,news
83020,News,news
83023,News,news
83024,News,news
83029,News,news
83036,News,news
83083,News,news
83091,News,news
83092,News,news
83093,News,news
83108,News,news
83111,News,news
83124,News,news
83126,News,news
83133,News,news
83136,News,news
83139,News,news
83140,News,news
83144,News,news
83150,News,news
83152,News,news
83161,News,news
83162,News,news
83169,News,news
83172,News,news
83181,News,news
83182,News,news
83185,News,news
83187,News,news
83188,News,news
83189,News,news
83192,News,news
83193,News,news
83197,News,news
83200,News,news
83203,News,news
83204,News,news
83206,News,news
83209,News,news
83210,News,news
83211,News,news
83212,News,news
83217,News,news
83222,News,news
83228,News,news
83229,News,news
83230,News,news
83233,News,news
83241,News,news
83242,News,news
83244,News,news
83251,News,news
83262,News,news
83296,News,news
83308,News,news
83311,News,news
83317,News,news
83318,News,news
83322,News,news
83339,News,news
83341,News,news
83344,News,news
83348,News,news
83350,News,news
83355,News,news
83357,News,news
83362,News,news
83364,News,news
83367,News,news
83370,News,news
83384,News,news
83385,News,news
83403,News,news
83404,News,news
83408,News,news
83410,News,news
83411,News,news
83412,News,news
83417,News,news
83419,News,news
83422,News,news
83425,News,news
83426,News,news
83428,News,news
83429,News,news
83435,News,news
83439,News,news
83442,News,news
83445,News,news
83446,News,news
83448,News,news
83455,News,news
83458,News,news
83461,News,news
83462,News,news
83463,News,news
83465,News,news
83466,News,news
83468,News,news
83478,News,news
83480,News,news
83490,News,news
83491,News,news
83492,News,news
83495,News,news
83499,News,news
83505,News,news
83506,News,news
83509,News,news
83510,News,news
83534,News,news
83537,News,news
83540,News,news
83556,News,news
83557,News,news
83560,News,news
83573,News,news
83574,News,news
83593,News,news
83597,News,news
83599,News,news
83601,News,news
83602,News,news
83605,News,news
83606,News,news
83610,News,news
83611,News,news
83612,News,news
83621,News,news
83635,News,news
83637,News,news
83650,News,news
83657,News,news
83659,News,news
83662,News,news
83664,News,news
83671,News,news
83674,News,news
83679,News,news
83684,News,news
83695,News,news
83696,News,news
83697,News,news
83699,News,news
83701,News,news
83703,News,news
83705,News,news
83707,News,news
83713,News,news
83717,News,news
83729,News,news
83730,News,news
83731,News,news
83747,News,news
83750,News,news
83752,News,news
83757,News,news
83762,News,news
83765,News,news
83766,News,news
83769,News,news
83770,News,news
83776,News,news
83777,News,news
83779,News,news
83784,News,news
83793,News,news
83794,News,news
83810,News,news
83813,News,news
83817,News,news
83822,News,news
83823,News,news
83843,News,news
83846,News,news
83848,News,news
83849,News,news
83852,News,news
83869,News,news
83873,News,news
83875,News,news
83877,News,news
83881,News,news
83882,News,news
83883,News,news
83890,News,news
83893,News,news
83894,News,news
83896,News,news
83898,News,news
83899,News,news
83901,News,news
83903,News,news
83916,News,news
83918,News,news
83923,News,news
83925,News,news
83929,News,news
84036,News,news
84043,News,news
84053,News,news
84063,News,news
84064,News,news
84068,News,news
84070,News,news
84076,News,news
84084,News,news
84091,News,news
84092,News,news
84101,News,news
84106,News,news
84111,News,news
84120,News,news
84123,News,news
84125,News,news
84137,News,news
84157,News,news
84167,News,news
84252,News,news
84260,News,news
84261,News,news
84263,News,news
84266,News,news
84269,News,news
84270,News,news
84274,News,news
84276,News,news
84285,News,news
84286,News,news
84288,News,news
84290,News,news
84295,News,news
84299,News,news
84303,News,news
84304,News,news
84307,News,news
84309,News,news
84310,News,news
84318,News,news
84323,News,news
84324,News,news
84370,News,news
84371,News,news
84374,News,news
84375,News,news
84377,News,news
84378,News,news
84380,News,news
84382,News,news
84401,News,news
84403,News,news
84404,News,news
84410,News,news
84415,News,news
84416,News,news
84417,News,news
84433,News,news
84436,News,news
84444,News,news
84454,News,news
84456,News,news
84457,News,news
84460,News,news
84461,News,news
84463,News,news
84464,News,news
84467,News,news
84493,News,news
84496,News,news
84500,News,news
84504,News,news
84505,News,news
84506,News,news
84507,News,news
84512,News,news
84520,News,news
84521,News,news
84525,News,news
84526,News,news
84527,News,news
84533,News,news
84535,News,news
84538,News,news
84539,News,news
84543,News,news
84544,News,news
84545,News,news
84546,News,news
84548,News,news
84552,News,news
84555,News,news
84556,News,news
84563,News,news
84566,News,news
84571,News,news
84572,News,news
84578,News,news
84580,News,news
84582,News,news
84585,News,news
84586,News,news
84588,News,news
84589,News,news
84594,News,news
84597,News,news
84604,News,news
84605,News,news
84611,News,news
84619,News,news
84668,News,news
84669,News,news
84671,News,news
84672,News,news
84678,News,news
84681,News,news
84682,News,news
84684,News,news
84688,News,news
84689,News,news
84690,News,news
84692,News,news
84694,News,news
84727,News,news
84732,News,news
84739,News,news
84742,News,news
84745,News,news
84750,News,news
84760,News,news
84761,News,news
84765,News,news
84767,News,news
84773,News,news
84779,News,news
84783,News,news
84794,News,news
84795,News,news
84803,News,news
84804,News,news
84808,News,news
84826,News,news
84829,News,news
84830,News,news
84833,News,news
84834,News,news
84837,News,news
84840,News,news
84844,News,news
84846,News,news
84849,News,news
84860,News,news
84862,News,news
84863,News,news
84865,News,news
84866,News,news
84868,News,news
84873,News,news
84875,News,news
84877,News,news
84882,News,news
84887,News,news
84890,News,news
84894,News,news
84903,News,news
84905,News,news
84909,News,news
84910,News,news
84912,News,news
84915,News,news
84916,News,news
84927,News,news
84928,News,news
84931,News,news
84936,News,news
84956,News,news
84985,News,news
84986,News,news
84991,News,news
85010,News,news
85015,News,news
85020,News,news
85021,News,news
85024,News,news
85025,News,news
85027,News,news
85031,News,news
85036,News,news
85047,News,news
85048,News,news
85051,News,news
85052,News,news
85056,News,news
85060,News,news
85067,News,news
85068,News,news
85070,News,news
85072,News,news
85075,News,news
85076,News,news
85077,News,news
85081,News,news
85083,News,news
85084,News,news
85089,News,news
85090,News,news
85160,News,news
85162,News,news
85164,News,news
85170,News,news
85176,News,news
85178,News,news
85179,News,news
85185,News,news
85187,News,news
85193,News,news
85195,News,news
85196,News,news
85199,News,news
85202,News,news
85204,News,news
85205,News,news
85215,News,news
85217,News,news
85222,News,news
85226,News,news
85227,News,news
85228,News,news
85229,News,news
85230,News,news
85231,News,news
85236,News,news
85239,News,news
85420,News,news
85422,News,news
85424,News,news
85429,News,news
85434,News,news
85435,News,news
85437,News,news
85446,News,news
85447,News,news
85449,News,news
85451,News,news
85452,News,news
85453,News,news
85456,News,news
85458,News,news
85463,News,news
85466,News,news
85472,News,news
85476,News,news
85487,News,news
85492,News,news
85493,News,news
85498,News,news
85499,News,news
85500,News,news
85501,News,news
85503,News,news
85504,News,news
85511,News,news
85525,News,news
85532,News,news
85541,News,news
85544,News,news
85547,News,news
85548,News,news
85579,News,news
85580,News,news
85583,News,news
85585,News,news
85587,News,news
85588,News,news
85590,News,news
85717,News,news
85718,News,news
85725,News,news
85744,News,news
85745,News,news
85751,News,news
85754,News,news
85755,News,news
85767,News,news
85775,News,news
85776,News,news
85779,News,news
85787,News,news
85790,News,news
85793,News,news
85795,News,news
85797,News,news
85799,News,news
85805,News,news
85817,News,news
85819,News,news
85821,News,news
85822,News,news
85826,News,news
85828,News,news
85830,News,news
85831,News,news
85839,News,news
85841,News,news
85842,News,news
85844,News,news
85846,News,news
85847,News,news
85850,News,news
85854,News,news
85855,News,news
85856,News,news
85860,News,news
85865,News,news
85868,News,news
85870,News,news
85872,News,news
85886,News,news
85889,News,news
85894,News,news
85899,News,news
85900,News,news
85914,News,news
85916,News,news
85920,News,news
85921,News,news
85925,News,news
85933,News,news
85937,News,news
85943,News,news
85944,News,news
85950,News,news
85951,News,news
85952,News,news
85957,News,news
85961,News,news
85963,News,news
85989,News,news
85991,News,news
85993,News,news
85998,News,news
86011,News,news
86012,News,news
86013,News,news
86015,News,news
86017,News,news
86019,News,news
86025,News,news
86027,News,news
86032,News,news
86038,News,news
86042,News,news
86043,News,news
86047,News,news
86051,News,news
86057,News,news
86058,News,news
86059,News,news
86060,News,news
86061,News,news
86086,News,news
86092,News,news
86094,News,news
86097,News,news
86101,News,news
86105,News,news
86108,News,news
86110,News,news
86115,News,news
86118,News,news
86122,News,news
86124,News,news
86125,News,news
86129,News,news
86135,News,news
86147,News,news
86150,News,news
86157,News,news
86158,News,news
86163,News,news
86164,News,news
86165,News,news
86172,News,news
86173,News,news
86174,News,news
86178,News,news
86179,News,news
86181,News,news
86184,News,news
86192,News,news
86204,News,news
86209,News,news
86210,News,news
86213,News,news
86215,News,news
86218,News,news
86219,News,news
86222,News,news
86231,News,news
86232,News,news
86237,News,news
86248,News,news
86249,News,news
86252,News,news
86255,News,news
86258,News,news
86261,News,news
86266,News,news
86267,News,news
86268,News,news
86277,News,news
86279,News,news
86282,News,news
86287,News,news
86291,News,news
86296,News,news
86301,News,news
86319,News,news
86320,News,news
86321,News,news
86327,News,news
86330,News,news
86333,News,news
86350,News,news
86351,News,news
86352,News,news
86372,News,news
86374,News,news
86375,News,news
86377,News,news
86414,News,news
86415,News,news
86416,News,news
86419,News,news
86420,News,news
86421,News,news
86438,News,news
86439,News,news
86443,News,news
86444,News,news
86445,News,news
86449,News,news
86451,News,news
86456,News,news
86457,News,news
86458,News,news
86463,News,news
86470,News,news
86474,News,news
86476,News,news
86478,News,news
86480,News,news
86481,News,news
86485,News,news
86490,News,news
86492,News,news
86493,News,news
86494,News,news
86497,News,news
86498,News,news
86508,News,news
86509,News,news
86512,News,news
86513,News,news
86517,News,news
86533,News,news
86535,News,news
86537,News,news
86542,News,news
86544,News,news
86548,News,news
86550,News,news
86555,News,news
86557,News,news
86558,News,news
86560,News,news
86567,News,news
86569,News,news
86571,News,news
86573,News,news
86594,News,news
86597,News,news
86598,News,news
86602,News,news
86603,News,news
86609,News,news
86610,News,news
86615,News,news
86619,News,news
86621,News,news
86624,News,news
86634,News,news
86636,News,news
86637,News,news
86639,News,news
86661,News,news
86669,News,news
86675,News,news
86677,News,news
86679,News,news
86683,News,news
86685,News,news
86690,News,news
86693,News,news
86695,News,news
86698,News,news
86700,News,news
86701,News,news
86708,News,news
86709,News,news
86715,News,news
86719,News,news
86724,News,news
86725,News,news
86728,News,news
86731,News,news
86736,News,news
86738,News,news
86741,News,news
86745,News,news
86746,News,news
86750,News,news
86755,News,news
86760,News,news
86763,News,news
86770,News,news
86779,News,news
86781,News,news
86786,News,news
86788,News,news
86794,News,news
86798,News,news
86799,News,news
86809,News,news
86815,News,news
86817,News,news
86822,News,news
86825,News,news
86829,News,news
86833,News,news
86836,News,news
86850,News,news
86851,News,news
86863,News,news
86866,News,news
86867,News,news
86872,News,news
86873,News,news
86874,News,news
86876,News,news
86877,News,news
86878,News,news
86880,News,news
86881,News,news
86883,News,news
86884,News,news
86890,News,news
86898,News,news
86901,News,news
86904,News,news
86910,News,news
86911,News,news
86915,News,news
86919,News,news
86921,News,news
86923,News,news
86927,News,news
86928,News,news
86939,News,news
86941,News,news
86948,News,news
86952,News,news
86965,News,news
86969,News,news
86975,News,news
86978,News,news
86980,News,news
86984,News,news
86985,News,news
87009,News,news
87016,News,news
87017,News,news
87020,News,news
87022,News,news
87023,News,news
87025,News,news
87026,News,news
87031,News,news
87035,News,news
87038,News,news
87041,News,news
87050,News,news
87051,News,news
87054,News,news
87059,News,news
87060,News,news
87076,News,news
87080,News,news
87084,News,news
87089,News,news
87090,News,news
87091,News,news
87093,News,news
87094,News,news
87096,News,news
87100,News,news
87101,News,news
87104,News,news
87106,News,news
87109,News,news
87113,News,news
87114,News,news
87116,News,news
87117,News,news
87119,News,news
87122,News,news
87140,News,news
87142,News,news
87143,News,news
87144,News,news
87150,News,news
87151,News,news
87152,News,news
87153,News,news
87156,News,news
87162,News,news
87163,News,news
87164,News,news
87167,News,news
87175,News,news
87176,News,news
87177,News,news
87179,News,news
87180,News,news
87182,News,news
87194,News,news
87195,News,news
87204,News,news
87213,News,news
87214,News,news
87215,News,news
87216,News,news
87220,News,news
87231,News,news
87232,News,news
87234,News,news
87240,News,news
87245,News,news
87254,News,news
87255,News,news
87256,News,news
87268,News,news
87273,News,news
87274,News,news
87277,News,news
87282,News,news
87284,News,news
87287,News,news
87288,News,news
87290,News,news
87291,News,news
87293,News,news
87295,News,news
87297,News,news
87300,News,news
87302,News,news
87304,News,news
87305,News,news
87307,News,news
87308,News,news
87309,News,news
87375,News,news
87376,News,news
87378,News,news
87379,News,news
87384,News,news
87403,News,news
87405,News,news
87407,News,news
87408,News,news
87409,News,news
87411,News,news
87412,News,news
87418,News,news
87421,News,news
87427,News,news
87430,News,news
87432,News,news
87439,News,news
87442,News,news
87445,News,news
87449,News,news
87450,News,news
87451,News,news
87456,News,news
87458,News,news
87464,News,news
87465,News,news
87468,News,news
87469,News,news
87477,News,news
87487,News,news
87491,News,news
87494,News,news
87497,News,news
87505,News,news
87507,News,news
87509,News,news
87516,News,news
87518,News,news
87526,News,news
87534,News,news
87535,News,news
87538,News,news
87544,News,news
87547,News,news
87548,News,news
87549,News,news
87550,News,news
87551,News,news
87552,News,news
87559,News,news
87562,News,news
87565,News,news
87577,News,news
87586,News,news
87587,News,news
87589,News,news
87596,News,news
87602,News,news
87607,News,news
87612,News,news
87617,News,news
87618,News,news
87619,News,news
87620,News,news
87621,News,news
87623,News,news
87630,News,news
87634,News,news
87635,News,news
87637,News,news
87644,News,news
87645,News,news
87646,News,news
87648,News,news
87653,News,news
87654,News,news
87658,News,news
87659,News,news
87661,News,news
87668,News,news
87674,News,news
87678,News,news
87680,News,news
87683,News,news
87698,News,news
87699,News,news
87704,News,news
87706,News,news
87708,News,news
87709,News,news
87712,News,news
87714,News,news
87723,News,news
87724,News,news
87726,News,news
87727,News,news
87729,News,news
87730,News,news
87732,News,news
87740,News,news
87745,News,news
87769,News,news
87771,News,news
87774,News,news
87777,News,news
87778,News,news
87780,News,news
87784,News,news
87790,News,news
87791,News,news
87794,News,news
87795,News,news
87798,News,news
87802,News,news
87803,News,news
87808,News,news
87811,News,news
87814,News,news
87820,News,news
87844,News,news
87845,News,news
87846,News,news
87858,News,news
87872,News,news
87877,News,news
87883,News,news
87886,News,news
87891,News,news
87894,News,news
87898,News,news
87899,News,news
87901,News,news
87907,News,news
87924,News,news
87928,News,news
87929,News,news
87933,News,news
87937,News,news
87938,News,news
87944,News,news
87958,News,news
87959,News,news
87960,News,news
87962,News,news
87967,News,news
87984,News,news
87990,News,news
87991,News,news
87992,News,news
87993,News,news
87995,News,news
88000,News,news
88003,News,news
88004,News,news
88019,News,news
88020,News,news
88024,News,news
88025,News,news
88027,News,news
88031,News,news
88037,News,news
88039,News,news
88041,News,news
88048,News,news
88050,News,news
88057,News,news
88059,News,news
88060,News,news
88067,News,news
88086,News,news
88089,News,news
88094,News,news
88101,News,news
88102,News,news
88105,News,news
88109,News,news
88113,News,news
88117,News,news
88119,News,news
88120,News,news
88121,News,news
88123,News,news
88125,News,news
88126,News,news
88138,News,news
88140,News,news
88141,News,news
88160,News,news
88161,News,news
88167,News,news
88176,News,news
88177,News,news
88179,News,news
88183,News,news
88184,News,news
88187,News,news
88192,News,news
88194,News,news
88225,News,news
88228,News,news
88229,News,news
88231,News,news
88234,News,news
88243,News,news
88245,News,news
88249,News,news
88250,News,news
88256,News,news
88257,News,news
88268,News,news
88269,News,news
88271,News,news
88279,News,news
88280,News,news
88290,News,news
88292,News,news
88294,News,news
88303,News,news
88314,News,news
88317,News,news
88318,News,news
88320,News,news
88323,News,news
88328,News,news
88330,News,news
88331,News,news
88333,News,news
88337,News,news
88343,News,news
88349,News,news
88352,News,news
88359,News,news
88363,News,news
88376,News,news
88384,News,news
88388,News,news
88394,News,news
88396,News,news
88397,News,news
88405,News,news
88406,News,news
88412,News,news
88416,News,news
88422,News,news
88424,News,news
88425,News,news
88427,News,news
88428,News,news
88434,News,news
88438,News,news
88439,News,news
88440,News,news
88442,News,news
88444,News,news
88448,News,news
88453,News,news
88480,News,news
88484,News,news
88487,News,news
88490,News,news
88493,News,news
88497,News,news
88500,News,news
88506,News,news
88509,News,news
88539,News,news
88566,News,news
88567,News,news
88601,News,news
88603,News,news
88608,News,news
88612,News,news
88615,News,news
88616,News,news
88617,News,news
88620,News,news
88621,News,news
88624,News,news
88630,News,news
88635,News,news
88636,News,news
88641,News,news
88645,News,news
88648,News,news
88652,News,news
88653,News,news
88654,News,news
88656,News,news
88664,News,news
88666,News,news
88676,News,news
88680,News,news
88712,News,news
88716,News,news
88718,News,news
88719,News,news
88720,News,news
88722,News,news
88724,News,news
88726,News,news
88727,News,news
88741,News,news
88742,News,news
88744,News,news
88748,News,news
88751,News,news
88754,News,news
88755,News,news
88773,News,news
88774,News,news
88776,News,news
88784,News,news
88786,News,news
88796,News,news
88799,News,news
88804,News,news
88807,News,news
88809,News,news
88812,News,news
88816,News,news
88818,News,news
88821,News,news
88823,News,news
88824,News,news
88826,News,news
88827,News,news
88830,News,news
88832,News,news
88834,News,news
88835,News,news
88836,News,news
88837,News,news
88838,News,news
88840,News,news
88842,News,news
88851,News,news
88861,News,news
88862,News,news
88867,News,news
88874,News,news
88876,News,news
88879,News,news
88884,News,news
88885,News,news
88888,News,news
88890,News,news
88892,News,news
88897,News,news
88906,News,news
88913,News,news
88916,News,news
88917,News,news
88919,News,news
88920,News,news
88921,News,news
88925,News,news
88951,News,news
88970,News,news
88972,News,news
88975,News,news
88978,News,news
88980,News,news
88981,News,news
88984,News,news
88985,News,news
88986,News,news
88987,News,news
88989,News,news
88990,News,news
88991,News,news
88995,News,news
88999,News,news
89002,News,news
89003,News,news
89004,News,news
89005,News,news
89007,News,news
89008,News,news
89013,News,news
89014,News,news
89020,News,news
89027,News,news
89028,News,news
89029,News,news
89033,News,news
89035,News,news
89037,News,news
89040,News,news
89041,News,news
89042,News,news
89043,News,news
89044,News,news
89047,News,news
89056,News,news
89057,News,news
89061,News,news
89065,News,news
89067,News,news
89082,News,news
89084,News,news
89085,News,news
89086,News,news
89087,News,news
89089,News,news
89091,News,news
89092,News,news
89093,News,news
89097,News,news
89098,News,news
89102,News,news
89103,News,news
89105,News,news
89110,News,news
89111,News,news
89112,News,news
89114,News,news
89115,News,news
89117,News,news
89119,News,news
89124,News,news
89126,News,news
89135,News,news
89139,News,news
89141,News,news
89146,News,news
89176,News,news
89177,News,news
89178,News,news
89181,News,news
89189,News,news
89190,News,news
89201,News,news
89203,News,news
89204,News,news
89205,News,news
89213,News,news
89214,News,news
89217,News,news
89224,News,news
89226,News,news
89227,News,news
89228,News,news
89231,News,news
89238,News,news
89241,News,news
89248,News,news
89249,News,news
89396,News,news
89397,News,news
89400,News,news
89407,News,news
89411,News,news
89412,News,news
89413,News,news
89416,News,news
89418,News,news
89419,News,news
89420,News,news
89425,News,news
89426,News,news
89429,News,news
89436,News,news
89437,News,news
89438,News,news
89439,News,news
89440,News,news
89441,News,news
89444,News,news
89446,News,news
89449,News,news
89450,News,news
89454,News,news
89457,News,news
89458,News,news
89460,News,news
89461,News,news
89463,News,news
89464,News,news
89469,News,news
89478,News,news
89482,News,news
89486,News,news
89496,News,news
89505,News,news
89508,News,news
89509,News,news
89516,News,news
89518,News,news
89519,News,news
89521,News,news
89535,News,news
89537,News,news
89550,News,news
89551,News,news
89553,News,news
89556,News,news
89559,News,news
89562,News,news
89566,News,news
